"today","grDetails.attend","grDetails.sp_att","grDetails.who","grDetails.sp_gen","grDetails.rep","grDetails.rep_some","grDetails.rep_gen","grDetails.gender2","grDetails.rep_rel","before_cook.grow","before_cook.color1.color1_loc","before_cook.color1.color1_lmpr","before_cook.color1.same_cl1","before_cook.aromay.aroma1_loc_C","before_cook.aromay.aroma1_lmpr_C","before_cook.aromay.same_ar1","before_cook.eas1.eas1_loc","before_cook.eas1.eas1_lmpr","before_cook.eas1.same_eas1","before_cook.time1.time1_loc","before_cook.time1.time1_impr","before_cook.time1.same_tm1","before_cook.exp1.exp1_loc","before_cook.exp1.exp1_lmpr","before_cook.exp1.same_exp1","before_cook.aromax.aroma1_loc_E","before_cook.aromax.aroma1_lmpr_E","before_cook.aromax.same_exp1","before_cook.taste1.taste1_loc","before_cook.taste1.taste1_impr","before_cook.taste1.same_tast1","before_cook.text1.text1_loc","before_cook.text1.text1_lmpr","before_cook.text1.same_txt1","after_cooking.color2.color2_loc","after_cooking.color2.color2_lmpr","after_cooking.color2.same_cl2","after_cooking.aromam.aroma2_loc_C","after_cooking.aromam.aroma2_lmpr_C","after_cooking.aromam.same_ar2","after_cooking.eas2.eas2_loc","after_cooking.eas2.eas2_lmpr","after_cooking.eas2.same_eas2","after_cooking.time2.time2_loc","after_cooking.time2.time2_impr","after_cooking.time2.same_tm2","after_cooking.exp2.exp2_loc","after_cooking.exp2.exp2_lmpr","after_cooking.exp2.same_exp2","after_cooking.aroma2.aroma2_loc_E","after_cooking.aroma2.aroma2_lmpr_E","after_cooking.aroma2.same_exp2","after_cooking.taste2.taste2_loc","after_cooking.taste2.taste2_impr","after_cooking.taste2.same_tast2","after_cooking.text2.text2_loc","after_cooking.text2.text2_lmpr","after_cooking.text2.same_txt2","plant","timing.time1","timing.time2","wgt_bf.WL_b","wgt_bf.WR_b","wgt_aft.WL_a","wgt_aft.WR_a","diff_L","diff_R","farmer_ID","vilID","subID","distID"
"2023-07-08","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",16,18,0,0,16,2,0,16,2,0,10,7,1,16,2,0,14,4,0,17,1,0,5,13,0,3,15,0,18,0,0,9,9,0,0,18,0,18,0,0,17,1,0,17,1,0,6,12,0,7,6.09,5.17,986,986,636,650,350,336,"F_952",5,12,2
"2023-07-08","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",16,18,0,0,16,2,0,16,2,0,10,7,1,16,2,0,14,4,0,17,1,0,5,13,0,3,15,0,18,0,0,9,9,0,0,18,0,18,0,0,17,1,0,17,1,0,6,12,0,7,6.09,5.17,986,986,636,650,350,336,"F_953",5,12,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",16,18,0,0,16,2,0,16,2,0,10,7,1,16,2,0,14,4,0,17,1,0,5,13,0,3,15,0,18,0,0,9,9,0,0,18,0,18,0,0,17,1,0,17,1,0,6,12,0,7,6.09,5.17,986,986,636,650,350,336,"F_959",5,12,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",16,18,0,0,16,2,0,16,2,0,10,7,1,16,2,0,14,4,0,17,1,0,5,13,0,3,15,0,18,0,0,9,9,0,0,18,0,18,0,0,17,1,0,17,1,0,6,12,0,7,6.09,5.17,986,986,636,650,350,336,"F_958",5,12,2
"2023-07-08","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",16,18,0,0,16,2,0,16,2,0,10,7,1,16,2,0,14,4,0,17,1,0,5,13,0,3,15,0,18,0,0,9,9,0,0,18,0,18,0,0,17,1,0,17,1,0,6,12,0,7,6.09,5.17,986,986,636,650,350,336,"F_960",5,12,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",8,2,9,0,7,3,1,3,8,0,6,5,0,6,4,0,6,5,0,6,5,0,0,11,0,0,11,0,11,0,0,9,2,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,4.25,4.36,995,995,609,612,386,383,"F_983",1,13,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",8,2,9,0,7,3,1,3,8,0,6,5,0,6,4,0,6,5,0,6,5,0,0,11,0,0,11,0,11,0,0,9,2,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,4.25,4.36,995,995,609,612,386,383,"F_986",1,13,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",8,2,9,0,7,3,1,3,8,0,6,5,0,6,4,0,6,5,0,6,5,0,0,11,0,0,11,0,11,0,0,9,2,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,4.25,4.36,995,995,609,612,386,383,"F_989",1,13,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",8,2,9,0,7,3,1,3,8,0,6,5,0,6,4,0,6,5,0,6,5,0,0,11,0,0,11,0,11,0,0,9,2,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,4.25,4.36,995,995,609,612,386,383,"F_985",1,13,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",8,2,9,0,7,3,1,3,8,0,6,5,0,6,4,0,6,5,0,6,5,0,0,11,0,0,11,0,11,0,0,9,2,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,4.25,4.36,995,995,609,612,386,383,"F_988",1,13,2
"2023-07-08","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",8,2,9,0,7,3,1,3,8,0,6,5,0,6,4,0,6,5,0,6,5,0,0,11,0,0,11,0,11,0,0,9,2,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,4.25,4.36,995,995,609,612,386,383,"F_987",1,13,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",8,2,9,0,7,3,1,3,8,0,6,5,0,6,4,0,6,5,0,6,5,0,0,11,0,0,11,0,11,0,0,9,2,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,4.25,4.36,995,995,609,612,386,383,"F_984",1,13,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",8,2,9,0,7,3,1,3,8,0,6,5,0,6,4,0,6,5,0,6,5,0,0,11,0,0,11,0,11,0,0,9,2,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,4.25,4.36,995,995,609,612,386,383,"F_990",1,13,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",8,2,9,0,7,3,1,3,8,0,6,5,0,6,4,0,6,5,0,6,5,0,0,11,0,0,11,0,11,0,0,9,2,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,4.25,4.36,995,995,609,612,386,383,"F_982",1,13,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",8,2,9,0,7,3,1,3,8,0,6,5,0,6,4,0,6,5,0,6,5,0,0,11,0,0,11,0,11,0,0,9,2,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,4.25,4.36,995,995,609,612,386,383,"F_981",1,13,2
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,7,0,0,12,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,5,7,0,0,12,0,0,12,0,0,12,0,12,6.44,5,992,992,603,633,389,359,"F_1057",2,1,3
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,7,0,0,12,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,5,7,0,0,12,0,0,12,0,0,12,0,12,6.44,5,992,992,603,633,389,359,"F_1055",2,1,3
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,7,0,0,12,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,5,7,0,0,12,0,0,12,0,0,12,0,12,6.44,5,992,992,603,633,389,359,"F_1059",2,1,3
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,7,0,0,12,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,5,7,0,0,12,0,0,12,0,0,12,0,12,6.44,5,992,992,603,633,389,359,"F_1056",2,1,3
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,7,0,0,12,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,5,7,0,0,12,0,0,12,0,0,12,0,12,6.44,5,992,992,603,633,389,359,"F_1053",2,1,3
"2023-07-07","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",7,0,7,0,0,12,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,5,7,0,0,12,0,0,12,0,0,12,0,12,6.44,5,992,992,603,633,389,359,"F_1054",2,1,3
"2023-07-07","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,7,0,0,12,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,5,7,0,0,12,0,0,12,0,0,12,0,12,6.44,5,992,992,603,633,389,359,NA,NA,NA,NA
"2023-07-07","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",7,0,7,0,0,12,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,5,7,0,0,12,0,0,12,0,0,12,0,12,6.44,5,992,992,603,633,389,359,"F_1060",2,1,3
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,7,0,0,12,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,5,7,0,0,12,0,0,12,0,0,12,0,12,6.44,5,992,992,603,633,389,359,NA,NA,NA,NA
"2023-07-07","No","n/a","n/a","n/a","Yes","No","Female","n/a","b",7,0,7,0,0,12,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,5,7,0,0,12,0,0,12,0,0,12,0,12,6.44,5,992,992,603,633,389,359,"F_1051",2,1,3
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",5,1,11,0,2,8,0,0,10,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,12,7.14,5.15,992,992,554,628,438,364,NA,NA,NA,NA
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",5,1,11,0,2,8,0,0,10,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,12,7.14,5.15,992,992,554,628,438,364,"F_1006",3,1,3
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",5,1,11,0,2,8,0,0,10,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,12,7.14,5.15,992,992,554,628,438,364,"F_1002",3,1,3
"2023-07-06","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",5,1,11,0,2,8,0,0,10,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,12,7.14,5.15,992,992,554,628,438,364,NA,NA,NA,NA
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",5,1,11,0,2,8,0,0,10,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,12,7.14,5.15,992,992,554,628,438,364,"F_1007",3,1,3
"2023-07-06","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",5,1,11,0,2,8,0,0,10,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,12,7.14,5.15,992,992,554,628,438,364,NA,NA,NA,NA
"2023-07-06","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",5,1,11,0,2,8,0,0,10,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,12,7.14,5.15,992,992,554,628,438,364,NA,NA,NA,NA
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",5,1,11,0,2,8,0,0,10,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,12,7.14,5.15,992,992,554,628,438,364,"F_1008",3,1,3
"2023-07-06","No","n/a","n/a","n/a","Yes","No","Female","n/a","b",5,1,11,0,2,8,0,0,10,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,12,7.14,5.15,992,992,554,628,438,364,NA,NA,NA,NA
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",5,1,11,0,2,8,0,0,10,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,12,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,12,7.14,5.15,992,992,554,628,438,364,"F_1001",3,1,3
"2023-07-09","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",2,3,5,1,7,2,0,6,2,0,2,6,0,0,9,0,7,2,0,1,8,0,4,5,0,0,9,0,1,8,0,0,9,0,0,9,0,0,9,0,0,10,0,0,10,0,0,10,0,10,3.55,2.58,982,982,574,563,408,419,"F_1032",6,1,3
"2023-07-09","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,3,5,1,7,2,0,6,2,0,2,6,0,0,9,0,7,2,0,1,8,0,4,5,0,0,9,0,1,8,0,0,9,0,0,9,0,0,9,0,0,10,0,0,10,0,0,10,0,10,3.55,2.58,982,982,574,563,408,419,"F_1035",6,1,3
"2023-07-09","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,3,5,1,7,2,0,6,2,0,2,6,0,0,9,0,7,2,0,1,8,0,4,5,0,0,9,0,1,8,0,0,9,0,0,9,0,0,9,0,0,10,0,0,10,0,0,10,0,10,3.55,2.58,982,982,574,563,408,419,"F_1031",6,1,3
"2023-07-09","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",2,3,5,1,7,2,0,6,2,0,2,6,0,0,9,0,7,2,0,1,8,0,4,5,0,0,9,0,1,8,0,0,9,0,0,9,0,0,9,0,0,10,0,0,10,0,0,10,0,10,3.55,2.58,982,982,574,563,408,419,"F_1040",6,1,3
"2023-07-09","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",2,3,5,1,7,2,0,6,2,0,2,6,0,0,9,0,7,2,0,1,8,0,4,5,0,0,9,0,1,8,0,0,9,0,0,9,0,0,9,0,0,10,0,0,10,0,0,10,0,10,3.55,2.58,982,982,574,563,408,419,"F_1034",6,1,3
"2023-07-09","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,3,5,1,7,2,0,6,2,0,2,6,0,0,9,0,7,2,0,1,8,0,4,5,0,0,9,0,1,8,0,0,9,0,0,9,0,0,9,0,0,10,0,0,10,0,0,10,0,10,3.55,2.58,982,982,574,563,408,419,NA,NA,NA,NA
"2023-07-09","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,3,5,1,7,2,0,6,2,0,2,6,0,0,9,0,7,2,0,1,8,0,4,5,0,0,9,0,1,8,0,0,9,0,0,9,0,0,9,0,0,10,0,0,10,0,0,10,0,10,3.55,2.58,982,982,574,563,408,419,"F_1039",6,1,3
"2023-07-09","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,3,5,1,7,2,0,6,2,0,2,6,0,0,9,0,7,2,0,1,8,0,4,5,0,0,9,0,1,8,0,0,9,0,0,9,0,0,9,0,0,10,0,0,10,0,0,10,0,10,3.55,2.58,982,982,574,563,408,419,"F_1037",6,1,3
"2023-07-09","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,3,5,1,7,2,0,6,2,0,2,6,0,0,9,0,7,2,0,1,8,0,4,5,0,0,9,0,1,8,0,0,9,0,0,9,0,0,9,0,0,10,0,0,10,0,0,10,0,10,3.55,2.58,982,982,574,563,408,419,"F_1033",6,1,3
"2023-07-09","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,3,5,1,7,2,0,6,2,0,2,6,0,0,9,0,7,2,0,1,8,0,4,5,0,0,9,0,1,8,0,0,9,0,0,9,0,0,9,0,0,10,0,0,10,0,0,10,0,10,3.55,2.58,982,982,574,563,408,419,"F_1036",6,1,3
"2023-07-09","No","n/a","n/a","n/a","Yes","No","Female","n/a","f",2,0,7,0,13,0,0,0,0,13,0,1,12,5,5,0,13,0,0,13,0,0,7,5,0,0,13,0,13,0,0,0,13,0,0,13,0,13,0,0,11,2,0,10,3,0,12,1,0,12,5.33,4.4,1001,1001,574,608,427,393,"F_1084",8,1,3
"2023-07-09","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",2,0,7,0,13,0,0,0,0,13,0,1,12,5,5,0,13,0,0,13,0,0,7,5,0,0,13,0,13,0,0,0,13,0,0,13,0,13,0,0,11,2,0,10,3,0,12,1,0,12,5.33,4.4,1001,1001,574,608,427,393,"F_1090",8,1,3
"2023-07-09","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,0,7,0,13,0,0,0,0,13,0,1,12,5,5,0,13,0,0,13,0,0,7,5,0,0,13,0,13,0,0,0,13,0,0,13,0,13,0,0,11,2,0,10,3,0,12,1,0,12,5.33,4.4,1001,1001,574,608,427,393,NA,NA,NA,NA
"2023-07-09","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",2,0,7,0,13,0,0,0,0,13,0,1,12,5,5,0,13,0,0,13,0,0,7,5,0,0,13,0,13,0,0,0,13,0,0,13,0,13,0,0,11,2,0,10,3,0,12,1,0,12,5.33,4.4,1001,1001,574,608,427,393,"F_1082",8,1,3
"2023-07-09","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",2,0,7,0,13,0,0,0,0,13,0,1,12,5,5,0,13,0,0,13,0,0,7,5,0,0,13,0,13,0,0,0,13,0,0,13,0,13,0,0,11,2,0,10,3,0,12,1,0,12,5.33,4.4,1001,1001,574,608,427,393,"F_1087",8,1,3
"2023-07-09","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",2,0,7,0,13,0,0,0,0,13,0,1,12,5,5,0,13,0,0,13,0,0,7,5,0,0,13,0,13,0,0,0,13,0,0,13,0,13,0,0,11,2,0,10,3,0,12,1,0,12,5.33,4.4,1001,1001,574,608,427,393,"F_1081",8,1,3
"2023-07-09","No","n/a","n/a","n/a","Yes","No","Male","n/a","q",2,0,7,0,13,0,0,0,0,13,0,1,12,5,5,0,13,0,0,13,0,0,7,5,0,0,13,0,13,0,0,0,13,0,0,13,0,13,0,0,11,2,0,10,3,0,12,1,0,12,5.33,4.4,1001,1001,574,608,427,393,NA,NA,NA,NA
"2023-07-09","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",2,0,7,0,13,0,0,0,0,13,0,1,12,5,5,0,13,0,0,13,0,0,7,5,0,0,13,0,13,0,0,0,13,0,0,13,0,13,0,0,11,2,0,10,3,0,12,1,0,12,5.33,4.4,1001,1001,574,608,427,393,"F_1088",8,1,3
"2023-07-09","Yes","Yes","f","Male","n/a","n/a","n/a","n/a","n/a",2,0,7,0,13,0,0,0,0,13,0,1,12,5,5,0,13,0,0,13,0,0,7,5,0,0,13,0,13,0,0,0,13,0,0,13,0,13,0,0,11,2,0,10,3,0,12,1,0,12,5.33,4.4,1001,1001,574,608,427,393,"F_1083",8,1,3
"2023-07-09","No","n/a","n/a","n/a","Yes","No","Female","n/a","b",2,0,7,0,13,0,0,0,0,13,0,1,12,5,5,0,13,0,0,13,0,0,7,5,0,0,13,0,13,0,0,0,13,0,0,13,0,13,0,0,11,2,0,10,3,0,12,1,0,12,5.33,4.4,1001,1001,574,608,427,393,"F_1089",8,1,3
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",4,0,8,0,12,0,1,0,13,0,6,8,0,0,13,0,10,0,0,10,0,3,12,2,0,0,15,0,13,0,0,4,11,0,15,0,0,0,15,0,6,9,0,2,13,0,1,14,0,15,6.16,6.31,993,993,611,602,382,391,"F_1074",10,1,3
"2023-07-07","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",4,0,8,0,12,0,1,0,13,0,6,8,0,0,13,0,10,0,0,10,0,3,12,2,0,0,15,0,13,0,0,4,11,0,15,0,0,0,15,0,6,9,0,2,13,0,1,14,0,15,6.16,6.31,993,993,611,602,382,391,NA,NA,NA,NA
"2023-07-07","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",4,0,8,0,12,0,1,0,13,0,6,8,0,0,13,0,10,0,0,10,0,3,12,2,0,0,15,0,13,0,0,4,11,0,15,0,0,0,15,0,6,9,0,2,13,0,1,14,0,15,6.16,6.31,993,993,611,602,382,391,"F_1077",10,1,3
"2023-07-07","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",4,0,8,0,12,0,1,0,13,0,6,8,0,0,13,0,10,0,0,10,0,3,12,2,0,0,15,0,13,0,0,4,11,0,15,0,0,0,15,0,6,9,0,2,13,0,1,14,0,15,6.16,6.31,993,993,611,602,382,391,NA,NA,NA,NA
"2023-07-07","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",4,0,8,0,12,0,1,0,13,0,6,8,0,0,13,0,10,0,0,10,0,3,12,2,0,0,15,0,13,0,0,4,11,0,15,0,0,0,15,0,6,9,0,2,13,0,1,14,0,15,6.16,6.31,993,993,611,602,382,391,NA,NA,NA,NA
"2023-07-07","Yes","Yes","f","Female","n/a","n/a","n/a","n/a","n/a",4,0,8,0,12,0,1,0,13,0,6,8,0,0,13,0,10,0,0,10,0,3,12,2,0,0,15,0,13,0,0,4,11,0,15,0,0,0,15,0,6,9,0,2,13,0,1,14,0,15,6.16,6.31,993,993,611,602,382,391,"F_1079",10,1,3
"2023-07-07","No","n/a","n/a","n/a","Yes","No","Male","n/a","b",4,0,8,0,12,0,1,0,13,0,6,8,0,0,13,0,10,0,0,10,0,3,12,2,0,0,15,0,13,0,0,4,11,0,15,0,0,0,15,0,6,9,0,2,13,0,1,14,0,15,6.16,6.31,993,993,611,602,382,391,NA,NA,NA,NA
"2023-07-07","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",4,0,8,0,12,0,1,0,13,0,6,8,0,0,13,0,10,0,0,10,0,3,12,2,0,0,15,0,13,0,0,4,11,0,15,0,0,0,15,0,6,9,0,2,13,0,1,14,0,15,6.16,6.31,993,993,611,602,382,391,NA,NA,NA,NA
"2023-07-07","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",4,0,8,0,12,0,1,0,13,0,6,8,0,0,13,0,10,0,0,10,0,3,12,2,0,0,15,0,13,0,0,4,11,0,15,0,0,0,15,0,6,9,0,2,13,0,1,14,0,15,6.16,6.31,993,993,611,602,382,391,"F_1080",10,1,3
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",4,0,8,0,12,0,1,0,13,0,6,8,0,0,13,0,10,0,0,10,0,3,12,2,0,0,15,0,13,0,0,4,11,0,15,0,0,0,15,0,6,9,0,2,13,0,1,14,0,15,6.16,6.31,993,993,611,602,382,391,"F_1078",10,1,3
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,10,7.04,5.06,984,984,592,618,392,366,"F_1050",12,1,3
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,10,7.04,5.06,984,984,592,618,392,366,"F_1046",12,1,3
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,10,7.04,5.06,984,984,592,618,392,366,"F_1043",12,1,3
"2023-07-06","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",7,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,10,7.04,5.06,984,984,592,618,392,366,"F_1049",12,1,3
"2023-07-06","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,10,7.04,5.06,984,984,592,618,392,366,NA,NA,NA,NA
"2023-07-06","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,10,7.04,5.06,984,984,592,618,392,366,NA,NA,NA,NA
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,10,7.04,5.06,984,984,592,618,392,366,"F_1041",12,1,3
"2023-07-06","Yes","Yes","d","Female","n/a","n/a","n/a","n/a","n/a",7,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,10,7.04,5.06,984,984,592,618,392,366,"F_1044",12,1,3
"2023-07-06","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",7,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,10,7.04,5.06,984,984,592,618,392,366,"F_1042",12,1,3
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",7,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,9,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,10,7.04,5.06,984,984,592,618,392,366,"F_1047",12,1,3
